timestamp,acceleration.x,acceleration.y,acceleration.z
1.487304268803e+12,-0.14,-0.01,1.00
1.487304269299e+12,-0.14,0.01,1.04
1.487304269813e+12,-0.11,0.03,1.04
1.487304270309e+12,-0.08,-0.04,1.00
1.487304270804e+12,-0.12,0.01,1.05
1.487304271299e+12,-0.07,0.02,1.01
1.487304271795e+12,-0.09,-0.01,0.96
1.487304272292e+12,-0.14,-0.05,0.99
1.487304272771e+12,-0.07,0.00,0.94
1.487304273267e+12,-0.12,0.06,0.95
1.487304273763e+12,-0.07,0.07,1.02
1.487304274261e+12,-0.08,0.04,1.00
1.487304274754e+12,-0.12,0.01,0.98
1.487304275235e+12,-0.10,-0.01,0.97
1.487304275729e+12,-0.05,-0.01,0.96
1.487304276227e+12,-0.08,-0.01,1.03
1.487304276722e+12,-0.13,0.00,1.00
1.487304277218e+12,-0.15,0.00,0.97
1.487304277715e+12,-0.15,-0.03,1.02
1.487304278212e+12,-0.07,-0.05,1.00
1.487304278722e+12,-0.14,-0.06,1.01
1.487304279203e+12,-0.10,-0.03,0.95
1.487304279714e+12,-0.14,-0.03,1.03
1.487304280195e+12,-0.10,-0.10,0.98
1.487304280706e+12,-0.13,-0.10,1.02
1.487304281185e+12,-0.15,-0.03,0.99
1.487304281681e+12,-0.13,-0.01,0.98
1.487304282179e+12,-0.11,0.00,0.97
1.487304282658e+12,-0.10,0.07,0.99
1.48730428317e+12,-0.09,0.12,1.02
1.487304283649e+12,-0.10,0.12,0.98
1.487304284145e+12,-0.10,0.09,1.02
1.487304284645e+12,-0.11,0.13,0.98
1.487304285137e+12,-0.12,0.10,0.97
1.487304285617e+12,-0.17,0.22,0.97
1.487304286114e+12,-0.19,0.15,0.99
1.487304286611e+12,-0.16,0.07,0.97
1.487304287105e+12,-0.18,0.11,1.03
1.487304287584e+12,-0.18,0.08,0.91
1.487304288081e+12,-0.14,0.08,0.98
1.487304288578e+12,-0.20,0.02,0.98
1.487304289076e+12,-0.14,0.03,1.06
1.487304289568e+12,-0.22,-0.07,0.98
1.487304290049e+12,-0.20,-0.01,0.96
1.487304290543e+12,-0.21,0.01,1.02
1.487304291042e+12,-0.20,-0.09,0.99
1.487304291535e+12,-0.07,0.03,1.03
1.487304292047e+12,-0.14,-0.07,1.08
1.487304292527e+12,-0.16,-0.02,0.93
1.487304293026e+12,-0.02,-0.01,1.04
1.48730429352e+12,-0.10,-0.04,0.97
1.487304294017e+12,0.01,-0.05,1.09
1.487304294512e+12,0.05,0.02,1.00
1.487304295008e+12,-0.02,-0.00,1.00
1.487304295504e+12,-0.02,-0.00,0.94
1.487304295985e+12,0.04,0.02,0.97
1.487304296481e+12,-0.10,0.00,1.10
1.487304296976e+12,0.02,0.09,0.96
1.487304297473e+12,0.01,-0.06,0.91
1.487304297966e+12,0.04,0.00,1.04
1.487304298464e+12,-0.04,0.03,1.04
1.487304298961e+12,-0.06,0.00,1.04
1.487304299458e+12,-0.03,-0.03,0.93
1.487304299951e+12,-0.05,0.01,1.02
1.487304300448e+12,-0.10,-0.06,1.05
1.487304300943e+12,-0.08,0.03,0.91
1.487304301439e+12,-0.16,-0.03,1.08
1.487304301935e+12,-0.11,0.06,0.91
1.487304302415e+12,-0.16,0.03,0.95
1.487304302911e+12,-0.13,0.03,1.01
1.48730430341e+12,-0.09,0.03,0.94
1.487304303902e+12,-0.09,0.07,0.94
1.487304304399e+12,-0.13,0.04,1.01
1.487304304895e+12,-0.10,0.05,0.98
1.487304305376e+12,-0.09,0.02,0.98
1.487304305871e+12,-0.09,-0.06,0.94
1.487304306368e+12,-0.08,-0.01,1.02
1.487304306862e+12,-0.15,-0.05,0.96
1.487304307358e+12,-0.06,-0.06,0.98
1.487304307853e+12,-0.14,-0.09,1.01
1.48730430835e+12,-0.09,-0.10,0.97
1.487304308831e+12,-0.17,-0.11,0.98
1.487304309327e+12,-0.12,-0.13,0.95
1.487304309824e+12,-0.12,-0.06,0.95
1.487304310302e+12,-0.18,-0.02,0.99
1.487304310798e+12,-0.08,0.05,0.99
1.487304311295e+12,-0.10,0.04,0.99
1.487304311792e+12,-0.16,0.05,1.06
1.487304312285e+12,-0.10,0.10,1.00
1.487304312782e+12,-0.12,0.08,0.96
1.487304313262e+12,-0.13,0.06,0.98
1.487304313759e+12,-0.09,-0.08,0.97
1.487304314253e+12,-0.17,-0.04,1.06
1.487304314749e+12,-0.13,-0.10,1.00
1.487304315246e+12,-0.05,-0.20,0.98
1.487304315743e+12,-0.08,-0.15,0.94
1.487304316236e+12,-0.07,-0.18,0.96
1.487304316718e+12,-0.11,-0.20,0.99
1.487304317231e+12,-0.13,-0.15,1.01
1.487304317726e+12,-0.13,-0.10,1.00
1.487304318223e+12,-0.18,-0.27,1.05
1.487304318719e+12,-0.03,-0.16,0.96
1.487304319197e+12,-0.07,-0.01,0.94
1.487304319692e+12,-0.13,0.00,1.04
1.487304320189e+12,-0.11,-0.05,0.97
1.487304320688e+12,-0.15,0.01,1.02
1.487304321182e+12,-0.14,-0.05,0.99
1.487304321677e+12,-0.13,-0.00,1.02
1.487304322174e+12,-0.11,-0.05,0.98
1.487304322669e+12,-0.10,0.01,1.00
1.487304323165e+12,-0.11,-0.04,0.99
1.487304323644e+12,-0.08,0.00,0.97
1.487304324158e+12,-0.08,-0.03,1.04
1.48730432464e+12,-0.09,0.03,0.96
1.487304325148e+12,-0.08,-0.03,1.04
1.487304325628e+12,-0.09,0.02,0.98
1.487304326126e+12,-0.10,-0.01,1.05
1.487304326619e+12,-0.07,0.07,0.95
1.487304327116e+12,-0.11,0.02,1.04
1.487304327565e+12,-0.08,0.00,0.98
1.487304328077e+12,-0.12,0.01,1.06
1.487304328574e+12,-0.12,-0.05,1.00
1.48730432907e+12,-0.11,-0.01,0.99
1.48730432955e+12,-0.07,-0.04,0.98
1.487304330046e+12,-0.09,-0.02,0.97
1.48730433054e+12,-0.12,-0.04,0.99
1.487304331021e+12,-0.08,-0.13,0.99
1.487304331517e+12,-0.10,-0.00,0.96
1.487304332011e+12,-0.10,0.01,1.05
1.487304332509e+12,-0.06,-0.05,0.97
1.487304333004e+12,-0.11,-0.00,1.04
1.4873043335e+12,-0.09,0.04,0.95
1.487304333997e+12,-0.10,-0.06,0.99
1.487304334492e+12,-0.09,-0.02,1.05
1.487304334988e+12,-0.11,0.02,1.00
1.487304335482e+12,-0.10,0.04,0.97
1.487304335965e+12,-0.08,-0.03,0.96
1.48730433646e+12,-0.12,0.02,1.00
1.487304336956e+12,-0.09,0.04,0.96
1.487304337451e+12,-0.08,-0.04,1.00
1.487304337948e+12,-0.07,-0.04,1.01
1.487304338458e+12,-0.10,0.01,1.03
1.487304338939e+12,-0.08,0.04,0.97
1.487304339435e+12,-0.11,-0.05,0.99
1.487304339933e+12,-0.08,-0.03,1.04
1.487304340427e+12,-0.11,0.03,1.00
1.487304340923e+12,-0.11,0.04,0.98
1.487304341418e+12,-0.10,-0.07,0.98
1.487304341916e+12,-0.09,-0.01,1.02
1.48730434241e+12,-0.10,0.01,1.01
1.487304342908e+12,-0.09,0.04,0.95
1.487304343404e+12,-0.09,-0.05,0.99
1.4873043439e+12,-0.10,-0.01,1.04
1.487304344396e+12,-0.09,0.02,0.96
1.487304344892e+12,-0.11,-0.05,1.00
1.487304345385e+12,-0.07,-0.04,1.01
1.487304345882e+12,-0.09,-0.02,1.04
1.487304346394e+12,-0.11,0.02,1.02
1.487304346875e+12,-0.09,0.03,0.95
1.487304347371e+12,-0.09,-0.06,0.99
1.487304347866e+12,-0.11,-0.01,1.02
1.487304348363e+12,-0.10,0.01,0.98
1.487304348859e+12,-0.12,-0.03,1.01
1.487304349353e+12,-0.08,-0.06,0.98
1.487304349802e+12,-0.10,0.00,0.95
1.487304350297e+12,-0.09,0.03,0.95
1.487304350778e+12,-0.08,-0.05,0.98
1.487304351291e+12,-0.12,-0.01,1.03
1.487304351769e+12,-0.09,0.02,0.96
1.487304352282e+12,-0.12,-0.03,1.00
1.487304352762e+12,-0.07,-0.05,0.99
1.48730435321e+12,-0.10,0.00,0.96
1.48730435371e+12,-0.09,0.02,0.96
1.487304354202e+12,-0.07,-0.05,0.99
1.487304354697e+12,-0.11,-0.00,1.01
1.487304355194e+12,-0.10,0.03,0.95
1.487304355676e+12,-0.09,-0.04,0.99
1.487304356186e+12,-0.12,-0.00,1.03
1.487304356665e+12,-0.09,0.04,0.96
1.487304357177e+12,-0.11,-0.03,1.01
1.487304357659e+12,-0.08,-0.06,0.99
1.487304358105e+12,-0.08,0.00,0.96
1.487304358601e+12,-0.10,0.02,0.96
1.487304359097e+12,-0.08,-0.05,0.99
1.487304359593e+12,-0.13,-0.00,1.02
1.487304360074e+12,-0.09,0.02,0.96
1.48730436057e+12,-0.09,-0.05,0.98
1.487304361064e+12,-0.10,-0.00,1.02
1.487304361561e+12,-0.09,0.03,0.96
1.487304362058e+12,-0.11,-0.04,1.01
1.487304362552e+12,-0.07,-0.04,0.99
1.487304362999e+12,-0.11,0.00,0.96
1.487304363496e+12,-0.09,0.03,0.96
1.487304363992e+12,-0.08,-0.04,0.97
1.48730436449e+12,-0.12,-0.01,1.02
1.487304364968e+12,-0.08,0.04,0.95
1.487304365463e+12,-0.09,-0.03,0.99
1.487304365976e+12,-0.12,-0.01,1.03
1.487304366457e+12,-0.10,0.01,0.99
1.487304366952e+12,-0.12,-0.03,1.01
1.487304367447e+12,-0.09,-0.05,0.98
1.487304367961e+12,-0.11,-0.01,1.03
1.48730436844e+12,-0.10,0.02,0.99
1.487304368934e+12,-0.11,-0.03,1.00
1.487304369431e+12,-0.08,-0.06,0.99
1.487304369927e+12,-0.11,-0.00,1.03
1.487304370425e+12,-0.07,0.01,0.94
1.487304370919e+12,-0.09,-0.06,0.98
1.487304371414e+12,-0.11,-0.01,1.03
1.487304371912e+12,-0.08,0.01,0.98
1.487304372408e+12,-0.11,-0.03,1.01
1.487304372903e+12,-0.10,-0.05,0.98
1.487304373398e+12,-0.11,-0.01,1.02
1.487304373895e+12,-0.09,0.03,0.97
1.48730437439e+12,-0.12,-0.04,1.00
1.487304374887e+12,-0.08,-0.06,0.99
1.487304375382e+12,-0.11,0.00,1.01
1.487304375863e+12,-0.09,0.03,0.95
1.487304376359e+12,-0.10,-0.05,0.98
1.487304376857e+12,-0.11,-0.00,1.02
1.48730437735e+12,-0.08,0.04,0.96
1.487304377847e+12,-0.09,-0.06,1.00
1.487304378343e+12,-0.09,-0.05,1.02
1.487304378854e+12,-0.10,-0.02,1.02
1.487304379334e+12,-0.10,0.01,0.99
1.487304379846e+12,-0.12,-0.02,1.01
1.487304380326e+12,-0.09,-0.05,0.98
1.487304380839e+12,-0.12,-0.01,1.03
1.487304381318e+12,-0.10,0.01,0.99
1.487304381831e+12,-0.11,-0.05,1.02
1.487304382309e+12,-0.08,-0.05,0.98
1.487304382825e+12,-0.11,-0.01,1.03
1.487304383302e+12,-0.09,0.03,0.98
1.487304383814e+12,-0.11,-0.04,1.01
1.487304384294e+12,-0.09,-0.07,0.98
1.48730438479e+12,-0.12,0.00,1.03
1.487304385286e+12,-0.08,0.05,0.95
1.487304385781e+12,-0.09,-0.05,0.99
1.487304386277e+12,-0.11,-0.02,1.04
1.487304386774e+12,-0.10,0.02,0.99
1.487304387268e+12,-0.12,-0.03,1.03
1.487304387764e+12,-0.09,-0.04,0.99
1.487304388262e+12,-0.11,-0.01,1.02
1.487304388758e+12,-0.08,0.02,0.98
1.487304389253e+12,-0.12,-0.03,1.02
1.487304389749e+12,-0.09,-0.05,0.98
1.487304390245e+12,-0.13,0.00,1.02
1.487304390742e+12,-0.08,0.04,0.96
1.487304391221e+12,-0.10,-0.04,0.98
1.487304391716e+12,-0.12,-0.00,1.04
1.487304392213e+12,-0.08,0.05,0.96
1.487304392709e+12,-0.10,-0.04,1.00
1.487304393208e+12,-0.09,-0.05,1.00
1.487304393717e+12,-0.12,-0.01,1.02
1.487304394213e+12,-0.11,0.01,1.00
1.487304394708e+12,-0.09,0.02,0.96
1.487304395192e+12,-0.09,-0.06,0.97
1.4873043957e+12,-0.12,-0.01,1.01
1.487304396181e+12,-0.10,0.03,0.97
1.487304396677e+12,-0.11,-0.04,1.00
1.487304397174e+12,-0.08,-0.05,0.98
1.487304397668e+12,-0.10,0.00,0.98
1.487304398165e+12,-0.10,-0.03,1.00
1.487304398662e+12,-0.08,-0.05,0.99
1.48730439914e+12,-0.12,0.01,0.99
1.487304399636e+12,-0.10,-0.02,0.99
1.487304400132e+12,-0.10,-0.04,1.03
1.487304400644e+12,-0.11,-0.01,1.03
1.487304401141e+12,-0.11,0.01,1.00
1.48730440162e+12,-0.09,0.04,0.95
1.487304402116e+12,-0.09,-0.06,0.98
1.487304402612e+12,-0.13,-0.01,1.02
1.487304403108e+12,-0.08,0.03,0.97
1.487304403606e+12,-0.09,-0.04,0.99
1.487304404099e+12,-0.13,-0.02,1.02
1.487304404596e+12,-0.11,0.01,1.00
1.487304405091e+12,-0.09,0.04,0.95
1.48730440559e+12,-0.09,-0.05,1.00
1.487304406083e+12,-0.10,-0.03,1.02
1.487304406594e+12,-0.12,-0.02,1.02
1.487304407075e+12,-0.09,0.02,0.99
1.487304407587e+12,-0.11,-0.03,1.02
1.487304408067e+12,-0.08,-0.05,0.99
1.487304408564e+12,-0.12,0.00,1.03
1.487304409058e+12,-0.09,0.05,0.95
1.487304409556e+12,-0.08,-0.06,0.99
1.48730441005e+12,-0.12,-0.02,1.02
1.487304410547e+12,-0.08,0.02,0.98
1.487304411043e+12,-0.10,-0.04,1.00
1.48730441154e+12,-0.08,-0.05,0.99
1.487304411986e+12,-0.12,0.00,0.97
1.487304412467e+12,-0.10,0.01,0.99
1.487304412963e+12,-0.08,-0.06,1.00
1.487304413474e+12,-0.12,-0.00,1.01
1.487304413954e+12,-0.09,0.03,0.98
1.48730441445e+12,-0.10,-0.02,1.00
1.487304414946e+12,-0.07,-0.06,0.99
1.487304415443e+12,-0.12,0.02,1.00
1.487304415939e+12,-0.08,0.02,0.95
1.487304416434e+12,-0.09,-0.04,0.99
1.487304416929e+12,-0.12,-0.00,1.02
1.487304417409e+12,-0.08,0.05,0.95
1.487304417908e+12,-0.09,-0.07,0.99
1.487304418402e+12,-0.12,-0.00,1.04
1.487304418898e+12,-0.09,0.03,0.98
1.487304419393e+12,-0.11,-0.05,1.00
1.48730441989e+12,-0.09,-0.06,0.97
1.487304420386e+12,-0.08,-0.00,0.96
1.487304420865e+12,-0.09,0.04,0.98
1.487304421362e+12,-0.09,0.04,0.97
1.48730442186e+12,-0.13,-0.04,0.99
1.48730442234e+12,-0.10,-0.05,0.99
1.487304422835e+12,-0.09,0.04,0.97
1.487304423329e+12,-0.13,-0.06,1.02
1.487304423825e+12,-0.09,-0.06,0.97
1.487304424325e+12,-0.13,-0.00,1.03
1.487304424817e+12,-0.08,0.07,0.95
1.487304425297e+12,-0.10,-0.07,0.98
1.48730442581e+12,-0.12,0.02,1.04
1.487304426291e+12,-0.07,0.06,0.98
1.4873044268e+12,-0.12,-0.07,1.02
1.48730442728e+12,-0.09,-0.08,0.98
1.487304427792e+12,-0.11,0.02,1.03
1.487304428272e+12,-0.08,0.06,0.97
1.48730442877e+12,-0.12,-0.08,1.01
1.487304429264e+12,-0.09,-0.06,0.99
1.48730442976e+12,-0.12,0.02,1.01
1.487304430258e+12,-0.06,0.06,0.96
1.487304430752e+12,-0.10,-0.06,1.00
1.487304431264e+12,-0.09,-0.03,1.02
1.487304431712e+12,-0.12,0.00,0.96
1.487304432192e+12,-0.09,-0.00,0.96
1.487304432689e+12,-0.11,0.09,1.01
1.487304433201e+12,-0.10,0.11,1.00
1.487304433696e+12,-0.11,0.03,1.02
1.487304434191e+12,-0.10,-0.02,1.04
1.487304434691e+12,-0.08,0.02,1.01
1.487304435184e+12,-0.09,-0.01,0.97
1.48730443568e+12,-0.11,-0.01,0.99
1.487304436177e+12,-0.10,-0.02,1.00
1.487304436672e+12,-0.11,0.02,0.97
1.487304437152e+12,-0.10,0.00,0.96
1.487304437648e+12,-0.09,-0.04,0.99
1.487304438144e+12,-0.11,-0.09,1.00
1.48730443864e+12,-0.12,-0.11,1.02
1.487304439151e+12,-0.11,-0.10,1.00
1.487304439631e+12,-0.10,-0.10,0.99
1.487304440144e+12,-0.10,0.02,1.03
1.487304440639e+12,-0.09,-0.01,1.04
1.487304441139e+12,-0.09,-0.00,1.04
1.487304441631e+12,-0.08,-0.02,1.03
1.487304442127e+12,-0.07,-0.02,1.02
1.487304442642e+12,-0.07,-0.02,1.01
1.487304443138e+12,-0.08,-0.03,1.00
1.487304443631e+12,-0.05,-0.03,1.00
1.487304444127e+12,-0.06,-0.03,0.99
1.487304444624e+12,-0.10,0.01,1.04
1.487304445119e+12,-0.09,0.09,1.04
1.487304445616e+12,-0.08,0.07,0.94
1.487304446111e+12,-0.12,0.00,1.05
1.487304446607e+12,-0.07,0.06,0.99
1.487304447087e+12,-0.09,0.02,0.94
1.487304447583e+12,-0.12,0.03,1.02
1.487304448095e+12,-0.09,0.01,1.03
1.487304448576e+12,-0.16,0.02,0.98
1.487304449071e+12,-0.12,0.07,0.96
1.487304449567e+12,-0.12,0.05,0.98
1.487304450047e+12,-0.15,0.02,0.96
1.487304450542e+12,-0.18,0.05,0.97
1.487304451039e+12,-0.28,0.04,1.06
1.487304451534e+12,-0.27,0.08,1.06
1.487304452031e+12,-0.23,0.10,1.04
1.487304452527e+12,-0.18,0.09,0.92
1.487304453023e+12,-0.22,0.09,1.04
1.487304453518e+12,-0.09,0.06,0.94
1.487304454015e+12,-0.15,0.06,0.99
1.487304454494e+12,-0.11,0.02,0.99
1.487304454991e+12,-0.16,0.09,1.00
1.487304455488e+12,-0.09,0.05,1.00
1.487304455982e+12,-0.05,0.03,0.96
1.487304456477e+12,-0.14,-0.01,0.97
1.487304456974e+12,-0.09,-0.03,0.98
1.487304457472e+12,-0.13,-0.01,1.02
1.487304457966e+12,-0.12,-0.03,0.96
1.487304458461e+12,-0.09,0.00,1.00
1.487304458942e+12,-0.13,-0.04,0.99
1.487304459439e+12,-0.16,0.01,1.03
1.487304459932e+12,-0.11,0.01,0.98
1.487304460429e+12,-0.22,-0.14,1.04
1.487304460941e+12,-0.11,-0.12,1.02
1.487304461439e+12,-0.17,-0.16,1.04
1.487304461934e+12,-0.14,-0.12,1.04
1.487304462429e+12,-0.14,-0.11,0.99
1.487304462924e+12,-0.15,-0.09,1.00
1.487304463422e+12,-0.13,-0.08,0.97
1.487304463917e+12,-0.15,-0.06,1.07
1.487304464414e+12,-0.12,-0.12,1.00
1.487304464925e+12,-0.12,-0.02,1.05
1.487304465405e+12,-0.09,0.00,0.99
1.487304465902e+12,-0.09,-0.05,1.02
1.487304466396e+12,-0.11,-0.00,0.97
1.487304466893e+12,-0.10,-0.01,0.95
1.487304467389e+12,-0.14,-0.07,1.05
1.487304467884e+12,-0.11,0.02,0.96
1.487304468381e+12,-0.11,-0.00,1.02
1.487304468877e+12,-0.12,-0.02,0.98
1.487304469358e+12,-0.10,0.05,0.94
1.487304469853e+12,-0.13,-0.00,1.05
1.487304470364e+12,-0.14,-0.03,1.00
1.487304470859e+12,-0.11,0.00,1.04
1.48730447134e+12,-0.11,-0.02,0.99
1.487304471837e+12,-0.09,0.06,0.94
1.487304472333e+12,-0.13,-0.03,1.05
1.487304472827e+12,-0.13,0.01,0.97
1.487304473324e+12,-0.11,0.00,1.00
1.487304473821e+12,-0.12,-0.01,0.98
1.487304474299e+12,-0.09,0.06,0.94
1.487304474799e+12,-0.11,-0.02,1.04
1.487304475292e+12,-0.11,0.03,0.95
1.48730447574e+12,-0.12,0.00,0.95
1.487304476239e+12,-0.15,-0.04,1.00
1.487304476747e+12,-0.11,-0.01,1.05
1.487304477228e+12,-0.12,-0.01,0.98
1.487304477675e+12,-0.11,0.00,0.96
1.487304478173e+12,-0.12,-0.02,0.98
1.487304478667e+12,-0.10,0.05,0.95
1.487304479163e+12,-0.11,-0.02,1.05
1.48730447966e+12,-0.11,0.04,0.94
1.487304480156e+12,-0.09,-0.01,1.04
1.487304480653e+12,-0.15,-0.03,1.00
1.487304481163e+12,-0.11,-0.01,1.04
1.487304481611e+12,-0.13,0.00,0.97
1.487304482107e+12,-0.12,-0.02,1.05
1.487304482605e+12,-0.13,-0.01,0.98
1.487304483083e+12,-0.10,0.02,0.98
1.487304483579e+12,-0.11,-0.01,1.00
1.487304484075e+12,-0.09,0.07,0.94
1.487304484572e+12,-0.11,-0.02,1.04
1.487304485068e+12,-0.11,0.05,0.94
1.487304485562e+12,-0.11,-0.00,1.04
1.487304486059e+12,-0.12,-0.03,1.00
1.487304486572e+12,-0.12,-0.02,1.05
1.487304487051e+12,-0.09,0.05,0.94
1.487304487563e+12,-0.11,-0.02,1.04
1.487304488042e+12,-0.12,0.01,0.96
1.487304488557e+12,-0.11,-0.01,1.03
1.487304489034e+12,-0.13,-0.02,0.98
1.48730448953e+12,-0.10,0.01,1.00
1.487304490026e+12,-0.12,-0.03,0.98
1.487304490525e+12,-0.08,0.03,0.99
1.487304491019e+12,-0.12,-0.03,1.02
1.487304491514e+12,-0.08,0.08,0.94
1.487304492012e+12,-0.12,-0.01,1.05
1.487304492507e+12,-0.09,0.02,0.95
1.487304493003e+12,-0.11,-0.00,1.03
1.487304493498e+12,-0.14,-0.03,1.00
1.487304493993e+12,-0.11,-0.01,1.04
1.48730449449e+12,-0.11,0.03,0.96
1.487304494988e+12,-0.12,-0.01,1.04
